time,34420a_volt
1731312352.7127907,1.077e-08
1731312352.8283553,1.077e-08
1731312352.9438875,1.7e-09
1731312353.0594933,6.8e-09
1731312353.1750019,-1.13e-09
1731312353.29052,-8.51e-09
1731312353.4060242,2.82e-09
1731312353.5215597,-2.837e-08
1731312353.6371546,-1.078e-08
1731312353.7527993,-8.51e-09
1731312353.8683197,1.644e-08
1731312353.9838634,1.7e-09
1731312354.0994916,-8.51e-09
1731312354.215113,-3.98e-09
1731312354.330631,-1.871e-08
1731312354.4465196,-1.929e-08
1731312354.5620546,1.021e-08
1731312354.677618,-1.191e-08
1731312354.793233,-2.83e-09
1731312354.9087577,5.67e-09
1731312355.0243497,-1.474e-08
1731312355.1398656,7.93e-09
1731312355.2553782,-5.1e-09
1731312355.370924,2.666e-08
1731312355.486596,-2.83e-09
1731312355.6022582,3.97e-09
1731312355.7178242,1.304e-08
1731312355.8333855,1.077e-08
1731312355.94893,3.4e-09
1731312356.0644872,6.24e-09
1731312356.1799726,-7.37e-09
1731312356.2956495,3.4e-09
1731312356.4112623,-1.247e-08
1731312356.526779,-4.53e-09
1731312356.6423497,1.7e-09
1731312356.757743,-1.191e-08
1731312356.873376,-2.26e-09
1731312356.9890568,-2.042e-08
1731312357.1045737,3.97e-09
1731312357.2201211,-3.98e-09
1731312357.3356385,-1.191e-08
1731312357.45122,3.517e-08
1731312357.566663,4.53e-09
1731312357.6822312,6.8e-09
1731312357.7976859,3.97e-09
1731312357.9132168,-2.26e-09
1731312358.0286963,3.97e-09
1731312358.14422,-7.95e-09
1731312358.2597554,5.67e-09
1731312358.375336,1.475e-08
1731312358.4907212,3.97e-09
1731312358.6063578,-1.986e-08
1731312358.722064,1.247e-08
1731312358.8379045,-5.68e-09
1731312358.9539044,1.475e-08
1731312359.0701404,-9.07e-09
1731312359.186706,2.723e-08
1731312359.3033662,1.928e-08
1731312359.419767,-5.1e-09
1731312359.5362492,-7.37e-09
1731312359.6527793,1.021e-08
1731312359.7683876,-6.24e-09
1731312359.8840032,5.5e-10
1731312359.9995444,6.24e-09
1731312360.115222,3.4e-09
1731312360.2307403,-3.4e-09
1731312360.3464003,1.19e-08
1731312360.4620626,-2.78e-08
1731312360.5782254,-1.362e-08
1731312360.6945398,3.97e-09
1731312360.8108008,7.36e-09
1731312360.9269817,-9.64e-09
1731312361.0433354,2.82e-09
1731312361.1595669,-1.418e-08
1731312361.2758405,-1.71e-09
1731312361.392132,-3.4e-09
