time,34420a_volt
1731185431.1145961,-3.17e-09
1731185431.6514244,3.52e-09
1731185432.1881244,-3.97e-09
1731185432.724886,-3.4e-10
1731185433.2619507,-4.5e-10
1731185433.7991307,8.62e-09
1731185434.336238,4.53e-09
1731185434.8733962,-3.73e-09
1731185435.4104373,6.46e-09
1731185435.9476376,2.49e-09
1731185436.4847033,-4.5e-10
1731185437.0218854,-4.08e-09
1731185437.5587177,1.7e-09
1731185438.0956001,2.61e-09
1731185438.6323953,-6.35e-09
1731185439.169302,-3.28e-09
1731185439.706047,1.055e-08
1731185440.2428043,5.66e-09
1731185440.7796867,3.39e-09
1731185441.3165174,2.03e-09
1731185441.8533518,-3.4e-10
1731185442.3901708,6.7e-10
1731185442.926972,-5.33e-09
1731185443.4636269,-4.5e-10
1731185444.0002882,3.73e-09
1731185444.5370977,8.17e-09
1731185445.0740685,2.83e-09
1731185445.6108372,-2.61e-09
1731185446.1476598,5.79e-09
1731185446.6845026,-5.7e-10
1731185447.221378,3.85e-09
1731185447.758074,4.53e-09
1731185448.2948003,-5.11e-09
1731185448.8315976,-1.01e-09
1731185449.3684669,-1.13e-09
1731185449.9053154,2.03e-09
1731185450.4420877,5.1e-09
1731185450.9788797,-3.4e-10
1731185451.5157778,1.58e-09
1731185452.052597,4.53e-09
1731185452.5893881,-3.4e-09
1731185453.126108,1.47e-09
1731185453.6628509,7.8e-10
1731185454.1996024,-7.9e-10
1731185454.7363338,-5.7e-10
1731185455.273156,-1.25e-09
1731185455.8100288,-5.79e-09
1731185456.3467605,-3.86e-09
1731185456.8835773,4.88e-09
1731185457.4204655,4.5e-10
1731185457.9572759,5.55e-09
1731185458.4941025,6.35e-09
1731185459.0308137,-6.8e-10
1731185459.567579,3.4e-10
1731185460.10445,1.58e-09
1731185460.6412764,-1.36e-09
1731185461.1780646,-4.53e-09
1731185461.7147772,-3.4e-10
1731185462.2515104,-3.86e-09
1731185462.7883725,-4.08e-09
1731185463.3252432,2.61e-09
1731185463.862036,-1.81e-09
1731185464.398803,6.91e-09
1731185464.935498,-2.84e-09
1731185465.4722273,7.82e-09
1731185466.0090275,1.01e-09
1731185466.5458674,-1.282e-08
1731185467.0825725,5.55e-09
1731185467.6193671,-1.25e-09
1731185468.1560056,-9e-10
1731185468.6927903,4.5e-10
1731185469.2295167,-2.16e-09
1731185469.7662773,7.02e-09
1731185470.3030274,-7.9e-10
1731185470.8398092,8.17e-09
1731185471.3767114,1.7e-09
1731185471.9135988,-9.53e-09
1731185472.4503858,-5.9e-09
1731185472.987102,3.85e-09
1731185473.5240211,6.24e-09
1731185474.0609984,2.26e-09
1731185474.5979204,6.57e-09
1731185475.1346853,5.21e-09
1731185475.6714883,5.9e-09
1731185476.208196,-1.93e-09
1731185476.7449493,5.21e-09
1731185477.281644,-6.81e-09
1731185477.8184383,3.06e-09
1731185478.3552346,4.3e-09
1731185478.8920496,5.55e-09
1731185479.42886,-4.2e-09
1731185479.9656634,-1.441e-08
1731185480.5023632,-2.26e-09
1731185481.0390704,1.81e-09
1731185481.575831,-2.26e-09
1731185482.1126137,8.84e-09
1731185482.6494331,1.47e-09
1731185483.1859603,0.0
1731185483.722618,6.81e-09
1731185484.2593684,7.26e-09
1731185484.7962441,7.26e-09
1731185485.3330307,2.83e-09
1731185485.8698747,-4.31e-09
1731185486.4066179,-1.81e-09
1731185486.943364,-6.24e-09
1731185487.4800527,3.63e-09
1731185488.016671,4.5e-10
1731185488.5533726,7.71e-09
1731185489.0902233,2.49e-09
1731185489.6270576,3.39e-09
1731185490.1638076,6.69e-09
1731185490.7005103,2.03e-09
1731185491.237253,7.82e-09
1731185491.774031,1.19e-08
1731185492.3108037,3.63e-09
1731185492.847546,2.16e-09
1731185493.3842726,-7.94e-09
1731185493.92145,3.28e-09
1731185494.458205,5.21e-09
1731185494.9948719,-7.9e-10
1731185495.5316653,-2.84e-09
1731185496.068489,4.08e-09
1731185496.6053073,5.55e-09
1731185497.1420882,1.12e-09
1731185497.679032,8.06e-09
1731185498.2157602,3.06e-09
1731185498.752494,1.066e-08
1731185499.289151,-1.59e-09
1731185499.8260083,1.25e-09
1731185500.362782,6.13e-09
1731185500.8996575,2.37e-09
1731185501.4365463,1.58e-09
1731185501.97331,5.33e-09
1731185502.5100136,-3.73e-09
1731185503.0467105,-2.3e-10
1731185503.583394,3.4e-10
1731185504.1201537,-6.8e-10
1731185504.6569889,6.35e-09
1731185505.1937342,9e-10
1731185505.7305737,-3.17e-09
1731185506.2674365,-2.84e-09
1731185506.804325,-1e-10
1731185507.341034,7.8e-10
1731185507.8781905,-1.59e-09
1731185508.415356,-2.26e-09
1731185508.9525845,-3.73e-09
1731185509.489743,-4.5e-10
1731185510.0267482,-7.49e-09
1731185510.563884,-7.94e-09
1731185511.1009755,-1.93e-09
1731185511.6380699,-3.52e-09
1731185512.175259,1.92e-09
1731185512.712023,-2.72e-09
1731185513.2488666,3.17e-09
1731185513.785699,2.2e-10
1731185514.3225698,4.08e-09
1731185514.8593907,1.25e-09
1731185515.3962228,-3.86e-09
1731185515.9332302,1.92e-09
1731185516.4700427,3.85e-09
1731185517.0068452,2.03e-09
1731185517.5441186,1.36e-09
1731185518.0813282,3.06e-09
1731185518.6184683,-3.97e-09
1731185519.1555514,9.87e-09
1731185519.6928697,3.85e-09
1731185520.2299929,-2.37e-09
1731185520.767094,3.97e-09
